14237,Sturm Graz II,Austria,"Sportklub Sturm Graz is an Austrian association football club, based in Graz, Styria, playing in the Austrian Football Bundesliga. The club was founded in 1909. Its colours are black and white.",Graz
7860,Elversberg,Germany,"SpVgg 07 Elversberg is a German association football club, located in Spiesen-Elversberg, Saarland.",Spiesen-Elversberg
8638,Ansbach,Germany,"SpVgg Ansbach is a German football club from the city of Ansbach, Bavaria. The club's greatest league success came in 2001, when it earned promotion to the tier-three Regionalliga Süd, where it lasted for only one season.",Ansbach
8455,Bayreuth,Germany,"SpVgg Bayreuth is a German football club based in Bayreuth, Bavaria. Apart from coming within two games of earning promotion to the Bundesliga in 1979, the club also reached the quarter finals of the DFB-Pokal twice, in 1977 and 1980.",Bayreuth
7609,Pahang,Malaysia,"Sri Pahang Football Club is a Malaysian professional football club based in Kuantan, Pahang. Founded in 1959 and has traditionally worn a yellow home kit since.",Kuantan
8185,Ulm 1846,Germany,"SSV Ulm 1846 is a German football club from Ulm, Baden-Württemberg.  The modern-day football department, officially playing as SSV Ulm 1846 Fussball, was formed on 9 March 2009 when the department separated from SSV Ulm 1846.",Ulm
9546,Velbert,Germany,"SSVg Velbert is a German association football club located in Velbert, North Rhine-Westphalia. The club was founded in 1902 as Velberter FC 02 and marks itself as the third oldest football club in the region.",Velbert
671,St. Patrick,Republic of Ireland,"St Patrick's Athletic Football Club is a professional Irish association football club based in Inchicore, Dublin, that plays in the Irish Premier Division. Founded in May 1929, they played originally in Phoenix Park but they moved to their current ground Richmond Park in 1930.",Inchicore
9752,Staines Town,England,"Staines Town Football Club is a professional football club based in Staines-upon-Thames, Surrey. Founded in 1892, they currently play in the Combined Counties League Premier Division North. The club is parented to the Middlesex County Football Association.",Staines-upon-Thames
10064,Stal Rzeszow,Poland,Stal Rzeszów may refer to:  Stal Rzeszów Stal Rzeszów (football) Stal Rzeszów (motorcycle speedway).,Rzeszów
9754,Stamford,England,"Stamford Association Football Club is an English association football club based in Stamford, Lincolnshire. They currently compete in the Northern Premier League Division One Midlands.",Stamford
9553,Stockport County,England,"Stockport County Football Club is a professional football club in Stockport, England, which competes in EFL League Two, the fourth tier of the English football league system. Formed in 1883 as Heaton Norris Rovers, it was renamed Stockport County in 1890 after the County Borough of Stockport.",Stockport
15120,Surkhon,Uzbekistan,Surkhon Termez is an Uzbek football club based in the city of Termez. It was founded in 1968.,Termez
9914,Sutton Coldfield Town,England,Sutton Coldfield Town Football Club is an English association football club based in Sutton Coldfield. The club participates in the Northern Premier League Division One Midlands.,Sutton Coldfield
9560,Sutton United,England,"Sutton United Football Club is a professional football club in Sutton, South London, England, who play in League Two, the fourth division of English football. They play home games at Gander Green Lane in Sutton about 10 miles south-southwest of central London.",Sutton
10221,Suwon City,Korea Republic,"Suwon Football Club is a South Korean professional football club based in the city of Suwon. Suwon plays in the K League 1, the top division in South Korea. They play their home games at Suwon Sports Complex.",Suwon
9181,Rodinghausen,Germany,"SV Rödinghausen is a German association football club from the town of Rödinghausen, North Rhine-Westphalia. The club's greatest success has been to earn promotion to the tier four Regionalliga West in 2014.",Rödinghausen
21582,Tasmania Berlin,Germany,"SV Tasmania Berlin is a German football club based in the locality of Neukölln of the homonymous borough of Neukölln in Berlin, Germany. The team is currently playing in the fifth tier NOFV-Oberliga Nord, but qualified for the fourth tier Regionalliga Nordost in 2021.",Berlin
8443,Werder Bremen II,Germany,"SV Werder Bremen II is the reserve team of SV Werder Bremen. It currently plays in Regionalliga, the fourth level of the German football league system, and has qualified for the first round of the DFB-Pokal on nineteen occasions.",Bremen
23301,Swadhinata KS,Bangladesh,"Swadhinata Krira Sangha is a Bangladeshi professional football club based in Dhaka. They currently compete in the Bangladesh Premier League, the highest tier of Bangladeshi football, having gained promotion after winning the 2020–21 Bangladesh Championship League title.",Dhaka
7090,São Bernardo,Brazil,"São Bernardo Futebol Clube, commonly referred to as São Bernardo, is a professional association football club based in São Bernardo do Campo, São Paulo, Brazil.",São Bernardo do Campo
14983,TJK Legion,Estonia,"Tallinna Jalgpalli Klubi Legion or simply TJK Legion  is an Estonian football club, based in Tallinn. On 4 January 2007, Tallinna Jalgpalli Klubi and Tallinna SK Legion merged into this club. Legion also has a reserve team. Its name is Tallinna JK Legion II.",Tallinn
8630,Ilves,Finland,"Tampereen Ilves is a Finnish football club, based in Tampere. They currently play in the Veikkausliiga, the highest level of professional football in Finland. They were formed in 1975 as a merger between Ilves-Kissat Tampere and TaPa Tampere, and joined the Premier Division in 1979.",Tampere
13467,Tampico Madero,Mexico,"Tampico Madero Fútbol Club was a Mexican professional football club based in Tampico, Tamaulipas that last played in the Liga de Expansión MX.",Tampico
10864,Taranto,Italy,"Taranto Football Club 1927, commonly referred to as Taranto, is a professional Italian football club, based in Taranto, Apulia. Originally founded in 1927 by the union of two pioneering clubs that created the first city squad, Taranto currently plays in Serie C Group C.",Taranto
11466,Welco Elekter,Estonia,"Tartu Jalgpalliklubi Welco is a semi-professional football club based in Tartu, Estonia. The club was founded in 2008 when group of university students decided to participate in IV liiga South, which is 6th and also the lowest tier of Estonian football pyramid.",Tartu
7679,Tammeka Tartu,Estonia,"Tartu JK Tammeka, commonly known as Tartu Tammeka or simply Tammeka, is a football club, based in Tartu, Estonia, that competes in the Meistriliiga, the top flight of Estonian football.",Tartu
9551,Taunton Town,England,"Taunton Town Football Club are an English football club based in Taunton, Somerset.  They compete in the National League South and play their home matches at the Cygnet Health Care Stadium which they moved into during the 1953 season. The club is affiliated to the Somerset County FA.",Taunton
15964,Albania (W),,The Albania women's national football team represents the country of Albania in international football and is controlled by the Albanian Football Association which is headquartered in the city of Tirana.,Tirana
7268,Andorra U21,,"The Andorra national under-21 football team is the national under-21 football team of Andorra and is controlled by the Andorran Football Federation. The team played the first match against Iceland, in an extra preliminary round for the 2007 European Under-21 Football Championship.",nd
449,Argentina,,"The Argentina national football team represents Argentina in men's international football and is administered by the Argentine Football Association, the governing body for football in Argentina. Argentina's home stadium is Estadio Monumental Antonio Vespucio Liberti in Buenos Aires.",Buenos Aires
7895,Armenia U21,,The Armenia national under-21 football team is the youth football team of Armenia. The team is based mostly on the young players from the league and competes every two years in order to qualify for the European Under-21 Football Championship.,nd
13069,ASEC Mimosas,Ivory Coast,"The Association Sportive des Employés de Commerce Mimosas, literally Mimosas Commerce Employees' Sporting Association, is an Ivorian football club based in Abidjan. The club is also known as ASEC Mimosas Abidjan and ASEC Abidjan, especially in international club competitions.",Abidjan
6888,Académica,Portugal,"The Associação Académica de Coimbra , also referred to as Académica de Coimbra (Portuguese pronunciation: [ɐkɐˈðɛmikɐ ðɨ kuˈĩbɾɐ]) or simply Académica, is a professional football club based in Coimbra, Portugal.",Coimbra
440,Australia,,The Australia men's national soccer team represents Australia in international men's soccer.,nd
8635,Azerbaijan U21,,The Azerbaijan national under-21 football team is the national under-21 football team of the Azerbaijan and is controlled by the AFFA.,nd
15966,Azerbaijan (W),,The Azerbaijan women's national football team represents Azerbaijan in international women's football. They are currently 67th in the FIFA Women's World Rankings. Azerbaijan has never qualified for any international tournament.,nd
7855,Bangladesh,,"The Bangladesh national football team is the national recognised football team of Bangladesh and is controlled by the Bangladesh Football Federation (BFF). It is a member of the Asian Football Confederation, and became a member of FIFA in 1974.",nd
15941,Bosnia and Herzegovina (W),,The Bosnia and Herzegovina women's national football team represents Bosnia and Herzegovina in international football and is controlled by the Football Association of Bosnia and Herzegovina. They have never qualified for the World Cup or the European Championship.,nd
393,Canada,,The Canada men's national soccer team represents Canada in men's international soccer competitions at the senior men's level officially since 1924.,nd
23234,Korhogo,Ivory Coast,"The Club Omnisports de Korhogo is an Ivorian football club based in Korhogo. Currently, the club plays in Ivory Coast's Premier Division.",Korhogo
401,Costa Rica,,"The Costa Rica national football team represents Costa Rica in men's international football. The national team is administered by the Costa Rican Football Federation (FEDEFUTBOL), the governing body for football in Costa Rica.",nd
15946,Denmark (W),,The Denmark women's national football team represents Denmark in international women's football.,nd
7812,Deportivo Táchira,Venezuela,"The Deportivo Táchira Futbol Club is a professional football club of the city of San Cristóbal, Venezuela. It was founded on January 11, 1974 by Gaetano Greco, and was originally called the San Cristobal Football Club. It is Venezuela's most popular football club.",San Cristóbal
7121,El Salvador,,"The El Salvador national football team represents El Salvador in international football, and is governed by the Salvadoran Football Federation (FESFUT).In 1899, two teams from Santa Ana and San Salvador met for the first known football game in El Salvador.",nd
7067,Estonia U21,,"The Estonia national under-21 football team represents Estonia in international under-21 football competitions and is controlled by the Estonian Football Association (Eesti Jalgpalli Liit), the governing body for football in Estonia.",nd
7105,France U21,,"The France national under-21 football team, known in France as Les Espoirs (French pronunciation: ​[ɛs.pwaʁ], The Hopes), is the national under-21 football team of France and is controlled by the French Football Federation.",nd
7244,Germany U21,,"The Germany national under-21 football team represents the under-21s of Germany in the UEFA European Under-21 Football Championship and is controlled by the German Football Association (DFB), the governing body of football in Germany.",nd
11490,Gibraltar U21,,"The Gibraltar national football team represents Gibraltar in international football competitions, and is controlled by the Gibraltar Football Association. Gibraltar applied for full UEFA membership and was accepted by the UEFA Congress in May 2013.",nd
404,Honduras,,"The Honduras national football team represents Honduras in men's international football. The team is governed by the Federación Nacional Autónoma de Fútbol de Honduras (FENAFUTH). They are nicknamed Los Catrachos, La Bicolor or La H.",nd
6872,Japan,,"The Japan national football team, nicknamed the Samurai Blue (サムライ・ブルー, Samurai Burū), represents Japan in men's international football and it is controlled by the Japan Football Association (JFA), the governing body for football in Japan.",nd
7051,Kazakhstan U21,,The Kazakhstan national under-21 football team is the national under-21 football team of Kazakhstan and is administered by the Football Federation of Kazakhstan.  The team competes in the European Under-21 Football Championship every two years.,nd
15944,Kosovo (W),,The Kosovo women's national football team represents Kosovo in international women's football and is controlled by the Football Federation of Kosovo.,nd
7066,Latvia U21,,"The Latvia national under-21 football team represents the under-21s of Latvia and is controlled by the Latvian Football Federation, the governing body of football in Latvia. The team competes in the UEFA European Under-21 Football Championship, held every two years.",nd
8070,Liechtenstein U21,,"The Liechtenstein national under-21 football team represents the under-21s of Liechtenstein in the UEFA U-21 Championship, and is controlled by the Liechtenstein Football Association, the governing body of football in Liechtenstein.",nd
7224,Lithuania U21,,The Lithuania national under-21 football team is the national under-21 football team of Lithuania and is controlled by the Lithuanian Football Federation.,nd
15953,Lithuania (W),,"The Lithuania women's national football team represents Lithuania in international women's football and is controlled by the Lithuanian Football Federation, the governing body for football in Lithuania.",nd
7256,Luxembourg U21,,The Luxembourg national under-21 football team is the national representative under-21 football team of Luxembourg.  It is controlled by the Luxembourg Football Federation (FLF). The team is the feeder team to the Luxembourg's national team.,nd
441,Mexico,,The Mexico national football team represents Mexico in international football and is governed by the Mexican Football Federation (Spanish: Federación Mexicana de Fútbol). It competes as a member of CONCACAF.,nd
7107,Nepal,,"The Nepal national football team represents Nepal in International men's football, and is governed by the All Nepal Football Association (ANFA). A member of the Asian Football Confederation (AFC), the Nepali football team plays their home games at Dasarath Rangasala Stadium in Kathmandu.",nd
738,TNS,Wales,"The New Saints of Oswestry Town &amp; Llansantffraid Football Club, also known as The New Saints (Welsh: Clwb Pêl-droed y Seintiau Newydd) or TNS, are a professional football club that currently play in the Cymru Premier.",Oswestry
15951,North Macedonia (W),,"The North Macedonia women's national football team represents North Macedonia in international women's association football. The team is controlled by the Football Federation of Macedonia, the governing body for football in the country.",nd
414,Panama,,"The Panama national football team represents Panama in men's international football and is governed by the Panamanian Football Federation. The team represents all three FIFA, CONCACAF and the regional UNCAF.",nd
7106,Portugal U21,,"The Portugal national under-21 football team is the national under-21 football team of Portugal and is controlled by the Portuguese Football Federation (FPF). They are nicknamed ""Esperanças."" Esperança means hope, thus they are Portugal's hopes for the future.",nd
18697,Rocha,Uruguay,"The Rocha Fútbol Club is a Uruguayan football club from the city of Rocha, Uruguay. It was founded in 1999 and plays in the second professional division of Uruguay. Rocha was the first club from outside Montevideo to have played in the Copa Libertadores, having competed in 2006.",Rocha
6865,Russia U21,,"The Russia national under-21 football team is overseen by the Russian Football Union. The team competed in the European Under-21 Football Championship, held every two years, and international friendly matches. The team also participated in the qualification for the Olympic Games.",nd
7894,San Marino U21,,"The San Marino national under-21 football team represents the under-21s of San Marino in the UEFA U-21 Championship, and is controlled by the San Marino Football Federation (FSGC, Italian: Federazione Sammarinese Giuoco Calcio), the governing body of football of the state.",nd
7190,Scotland U19,,The Scotland national under-19 football team is the national football team representing Scotland for players of 19 years of age or under at the start of a European Under-19 Football Championship campaign.,nd
7255,Scotland U21,,"The Scotland national under-21 football team, controlled by the Scottish Football Association, is Scotland's national under 21 football team and is considered to be a feeder team for the Scotland national football team.",nd
7248,Slovakia U21,,"The Slovakia national under-21 football team, controlled by the Slovak Football Association, is Slovakia's national under 21 football team and is considered to be a feeder team for the Slovakia national football team.",nd
7250,Spain U21,,"The Spain national under-21 football team is the national under-21 football team of Spain and is controlled by the Royal Spanish Football Federation. The team, nicknamed La Rojita (The Little Red [One]), competes in the biennial UEFA European Under-21 Championship.",nd
10745,Sweden (W),,The Sweden women's national football team represents Sweden in international women's football competition and is controlled by the Swedish Football Association.,nd
7706,Turkey U19,,"The Turkey national under-19 football team is the national under-19 football team of Turkey and is controlled by the Turkish Football Federation. The team competes in the UEFA European Under-19 Football Championship, held every year.",nd
431,USA,,The United States men's national soccer team represents the United States in men's international soccer competitions. The team is controlled by the United States Soccer Federation and is a member of FIFA and CONCACAF.,nd
416,Venezuela,,"The Venezuela national football team represents Venezuela in men's international football and is controlled by the Venezuelan Football Federation (FVF), the governing body for football in Venezuela.",nd
365,Vietnam,,"The Vietnam national football team represents Vietnam in international football and is controlled by the Vietnam Football Federation, the governing body of football in Vietnam. Vietnam was introduced to the sport by the French in the 19th century.",nd
13728,ThespaKusatsu Gunma,Japan,"Thespakusatsu Gunma is a professional football (soccer) club based in Maebashi, Gunma Prefecture in Japan. The club plays in the J2 League, the second division of professional football in Japan.",Maebashi
teams_ids,team,country,tm_data,city
15199,Tocantinopolis,Brazil,"Tocantinópolis Esporte Clube, commonly referred to as Tocantinópolis, is a Brazilian professional club based in Tocantinópolis, Tocantins founded on 1 January 1989.",Tocantinópolis
16297,Tolosa,Spain,"Tolosa Club de Fútbol is a Spanish football team based in Tolosa, in the autonomous community of Basque Country. Founded in 1922, it plays in the Tercera División RFEF – Group 4, holding home games at Estadio Beratzubi, with a capacity of 3,000 seats.",Tolosa
8274,Tombense,Brazil,"Tombense Futebol Clube, commonly referred to as Tombense, is a Brazilian professional club based in Tombos, Minas Gerais founded on 7 September 1914.",Tombos
8822,Torquay United,England,"Torquay United Football Club is a professional association football club based in Torquay, Devon, England. The team currently compete in the National League, the fifth tier of the English football league system.",Torquay
11189,Rosenheim,Germany,"TSV 1860 Rosenheim is a German association sport club from the town of Rosenheim, Bavaria. The origins of the club are in the establishment of the gymnastics club and community fire brigade Freiwillige Turnerfeuerwehr Rosenheim on 20 October 1860.",Rosenheim
10248,Havelse,Germany,"TSV Havelse is a German association football club based in Garbsen, Lower Saxony, near Hanover.",Garbsen
10118,Steinbach,Germany,"TSV Steinbach Haiger is a German association football club from Steinbach, near Haiger, Hesse. The club's greatest success has been to earn promotion to the tier four Regionalliga Südwest in 2015.",Steinbach
9186,TB Tvoroyri,Faroe Islands,"Tvøroyrar Bóltfelag is a Faroese football club from Tvøroyri, currently playing in the Betrideildin, the top tier of Faroese football.",the Betrideildin
16692,Taeby,Sweden,"Täby FK is a Swedish football club based in Täby, Stockholm.",Täby
6906,Ulsan Hyundai,Korea Republic,"Ulsan Hyundai FC is a South Korean professional football club based in Ulsan, owned by the South Korean corporation Hyundai Heavy Industries. Established on 6 December 1983, they joined the K League in 1984 as Hyundai Horang-i. The home ground of the team is Ulsan Munsu Football Stadium.",Ulsan
9260,Afturelding,Iceland,"Ungmennafélagið Afturelding, commonly known as Afturelding or UMFA, is an Icelandic multi-sports club from the town of Mosfellsbær located just north of the capital Reykjavík. The club was founded in 1909 and today is primarily known for its handball, football and volleyball teams.",Reykjavík
8135,Creteil,France,"Union Sportive Créteil-Lusitanos is a French football club based in Créteil, a southeastern suburb of Paris. The club was founded in 1936 and currently play in the Championnat National, the third division of French football.",Créteil
12658,Ben Guerdane,Tunisia,"Union Sportive de Ben Guerdane or USBG, is a Tunisian football club, based in the city of Ben Guerdane in southeast Tunisia. Founded on 1 March 1936, the team plays in yellow and black colors. Their ground is Stade du 7 Mars, which has a capacity of 10,000.",Ben Guerdane
19904,Khenchela,Algeria,"Union sportive de la Médina Khenchela, known as USM Khenchela  or simply USMK for short, is an Algerian football club based in Khenchela. The club was founded in 1943 and its colours are white and black. Their home stadium, Amar Hamam Stadium, has a capacity of 5,000 spectators.",Khenchela
19917,US Remchi,Algeria,"Union Sportive de Remchi, known as US Remchi or USR for short, is an Algerian football club located in Remchi, Algeria. The club was founded in 1928 and its colours are red and white. Their home stadium, Stade 18 Février de Remchi, has a capacity of 2,000 spectators.",Remchi
19907,US Chaouia,Algeria,"Union Sportive des Chaouia, known as US Chaouia or simply USC for short, is an Algerian football club based in Oum El Bouaghi . The club was founded in 1936 and its colors are yellow and black. Their home stadium, Hassouna Zerdani Stadium, has a capacity of some 5,000 spectators.","Oum El Bouaghi "
12722,USM Blida,Algeria,"Union Sportive Madinat Blida, known as USM Blida or simply USMB for short is a football club based in Blida, Algeria. They currently play in the Inter-Régions Division, the third tier of Algerian football. Founded in 1932, they have played their home games at Brakni Brothers Stadium since 1936.",Blida
8348,USMM Hadjout,Algeria,"Union Sportive Musulmane Madinet Hadjout, known as USMM Hadjout or simply USMMH for short, is an Algerian football club based in Hadjout. The club was founded on 5 March 1947  and its colours are green and white. Their home stadium, Stade du 5-Juillet-1962, has a capacity of 5,000 spectators.",Hadjout
13230,Tshinkunku,Congo DR,"Union Sportive Tshinkunku commonly known as US Tshinkunku, is a Congolese football club based in Kananga, Kasaï-Central province. They currently playing in the Linafoot Ligue 2, the second level of the Congolese football and their home games are played at Stade des Jeunes.",Kananga
14504,Lavagnese,Italy,"Unione Sportiva Dilettante Lavagnese 1919 is an Italian association football club located in Lavagna, Liguria. It currently plays in Serie D.",Lavagna
15123,Seregno,Italy,"Unione Sportiva Dilettantistica 1913 Seregno Calcio is an Italian association football club located in Seregno, Lombardy. It currently plays in Serie D.",Seregno
15726,Adriese,Italy,"Unione Sportiva Dilettantistica Adriese 1906 is an Italian association football club, based in Adria, Veneto. The club was founded in 1906. Adriese currently plays in Serie D. The team's colors are dark red and blue. They played home games at the Stadio Luigi Bettinazzi stadium.",Adria
11498,Fiorenzuola,Italy,"Unione Sportiva Fiorenzuola 1922 Società Sportiva is an Italian association football club from Fiorenzuola d'Arda, Piacenza, Emilia-Romagna. The club currently plays in Serie C Group A.",Fiorenzuola d'Arda
13803,UCV,Venezuela,Universidad Central de Venezuela Fútbol Club is a professional football club based in Caracas and playing in the Venezuelan Primera División. The club was founded in 1950 and has won one First Division title in the professional era.,Caracas
9713,Vilafranquense,Portugal,"União Desportiva Vilafranquense is a Portuguese football club from Vila Franca de Xira, Lisbon District. It currently plays in the Liga Portugal 2, the second tier of the Portuguese football league system, following its promotion in 2019.",Vila Franca de Xira
7953,UE Santa Coloma,Andorra,"Unió Esportiva Santa Coloma, also known as UE Santa Coloma, is a football club from Andorra based in the village of Santa Coloma, Andorra la Vella. The club currently plays in Primera Divisió.",Santa Coloma
8788,Conquense,Spain,"Unión Balompédica Conquense is a Spanish football team based in Cuenca, in the autonomous community of Castile-La Mancha. Founded in 1946 it currently plays in Segunda División B – Group 3, holding home games at Estadio La Fuensanta, with a 6,000-seat capacity.",Cuenca
22436,Ceares,Spain,"Unión Club Ceares is a Spanish football team based in the neighbourhood of Ceares, Gijón, in the autonomous community of Asturias. Founded in 1946, it plays in Segunda División RFEF – Group 1, holding home games at Campo de La Cruz, which has a capacity of 1,500 spectators.",Ceares
7797,Unión Comercio,Peru,"Unión Comercio is a Peruvian football club based in the city of Nueva Cajamarca, San Martín, Peru.",Nueva Cajamarca
19959,Chantrea,Spain,"Unión Deportiva Cultural Chantrea is a Spanish football team based in Pamplona, in the autonomous community of Navarre. Founded in 1952, it plays in Tercera División - Group 15, holding home games at Estadio Chantrea, with a capacity of 3,500 seats.",Pamplona
8898,Los Barrios,Spain,"Unión Deportiva Los Barrios is a Spanish football team based in Los Barrios, Province of Cádiz, in the autonomous community of Andalusia. Founded in 1993, it plays in Tercera División – Group 10. The team holds home games at Estadio San Rafael, with a 2,500-seat capacity.",Los Barrios
14448,Poblense,Spain,"Unión Deportiva Poblense is a Spanish football team based in Sa Pobla, Majorca, in the autonomous community of Balearic Islands. Founded in 1935, it plays in Tercera División - Group 11. Team colours are shirt with blue and red vertical stripes, blue shorts and socks.",Sa Pobla
8172,UD San Pedro,Spain,"Unión Deportiva San Pedro is a Spanish football team based in San Pedro Alcántara, Marbella, in the autonomous community of Andalusia. Founded in 1974, it plays in Tercera División RFEF – Group 9, holding home matches at Estadio Municipal de San Pedro Alcántara, with a 5,000-seat capacity.",San Pedro Alcántara
8850,Somozas,Spain,"Unión Deportiva Somozas is a football team based in As Somozas in the autonomous community of Galicia. Founded in 1984, the team plays in Tercera División RFEF – Group 1. The club's home ground is Pardiñas, which has a capacity of 1,500 spectators.",As Somozas
9953,Escobedo,Spain,"Unión Montañesa Escobedo is a Spanish football team based in Escobedo, Camargo, in the autonomous community of Cantabria. Founded in 1964 it plays in Tercera División RFEF – Group 3, holding home matches at Estadio Eusebio Arce.",Escobedo
12639,US Mondorf les Bains,Luxembourg,"US Mondorf-les-Bains is a football club, based in Mondorf-les-Bains, in south-eastern Luxembourg.",Mondorf-les-Bains
14934,Utebo,Spain,"Utebo Fútbol Club is a Spanish football team based in Utebo, in the autonomous community of Aragon. Founded in 1924 it plays in Tercera División - Group 17, holding home games at Estadio Santa Ana, with a capacity of 5,000 seats.",Utebo
16666,Baridhara,Bangladesh,"Uttar Baridhara Club is a Bangladeshi football club, established in 1995, based in Kalachandpur, Baridhara, Dhaka. The club currently competing in Bangladesh Premier League as they became runners-up in 2018–19 Bangladesh Championship League and got promotion.",Kalachandpur
11507,Vado,Italy,"Vado Football Club 1913, better known as Vado, is an Italian football club based in the city of Vado Ligure, in the province of Savona. It plays in the Serie D championship and is best known for being the first team to win the Coppa Italia, a trophy won in 1922 by beating Udinese in the final 1–0.",Vado Ligure
9710,Valencia B,Spain,"Valencia Club de Fútbol Mestalla, shortened to Valencia Mestalla, is the reserve team of Valencia CF, a Spanish football club based in Valencia, in the namesake community.",Valencia
15040,Valentine,Australia,"Valentine FC is a semi-professional football club based in Valentine in the Hunter Region, New South Wales and is part of the Valentine Eleebana Football Club.",Valentine
8970,Vasalunds,Sweden,"Vasalunds IF is a Swedish football club based in Solna, Stockholm. The club is affiliated with Stockholms Fotbollförbund.",Solna
9327,Auerbach,Germany,"VfB Auerbach is a German football club from the city of Auerbach, Saxony. The club also has a tennis department.",Auerbach
7674,VfB Oldenburg,Germany,"VfB Oldenburg is a German association football club based in Oldenburg, Lower Saxony. They play in the Regionalliga Nord, the 4th level of football in Germany.",Oldenburg
11048,Villajoyosa,Spain,"Villajoyosa Club de Fútbol is a Spanish football team based in Vila Joiosa, in the autonomous community of Valencia. Founded in 1942, the club currently competes in Tercera División RFEF – Group 6, holding home matches at the Estadio Nou Pla, with a capacity of 4,000.",Vila Joiosa
8612,Virtus Entella,Italy,"Virtus Entella, commonly referred to as Entella, is an Italian professional football club based in Chiavari, Liguria. Founded in 1914, the club currently competes in the Serie C Group B.",Chiavari
10566,Altglienicke,Germany,VSG Altglienicke is a German sports club based in the locality of Altglienicke in the borough of Treptow-Köpenick of eastern Berlin.,Berlin
9488,Wantage Town,England,"Wantage Town Football Club is a football club based in Wantage, Oxfordshire that currently play in the Hellenic League Premier Division. The club is affiliated to the Berks &amp; Bucks Football Association.",Wantage
8903,Warrenpoint Town,Northern Ireland,"Warrenpoint Town Football Club is a semi professional Northern Irish football club playing in the NIFL Championship. The club's home ground is Milltown, Warrenpoint.",Milltown
22645,Rylands,England,"Warrington Rylands 1906 Football Club is a football club based in Warrington, England. The club currently plays in the Northern Premier League Premier Division, is an FA Charter Standard Club and its nickname is the Blues.",Warrington
14988,Western Spirit,Australia,"Western Spirit Football Club are an Australian football (soccer) club from Goodna, a suburb of Ipswich, Queensland, Australia. The club was formed in 2005 from a merger between Goodna Soccer Club and Camira Soccer Club and currently play in Brisbane Premier League Division 1.",Goodna
10830,Western Stima,Kenya,"Western Stima Football Club is a Kenyan football club based in Kakamega.  The team play their home games primarily at the Bukhungu Stadium, but also at the Moi Stadium. Western Stima currently compete in the Kenyan Premier League.",Kakamega
15041,Weston Bears,Australia,"Weston Bears Football Club is an Australian semi-professional soccer club based in Weston, New South Wales.",Weston
8753,Weymouth,England,"Weymouth Football Club is an English semi-professional football club based in the town of Weymouth, Dorset. Nicknamed the Terras due to their terracotta strip, they currently compete in the National League South and play their home matches at the Bob Lucas Stadium.",Weymouth
16662,Boufarik,Algeria,"Widad Adabi Boufarik, known as WA Boufarik or simply WAB for short, is an Algerian football club based in the town of Boufarik. The club was founded in 1945  and its colours are black and orange. Their home stadium, Mohamed Reggaz Stadium, has a capacity of 8,000 spectators.",Boufarik
13331,Tlemcen,Algeria,"Widad Athletic Tlemcen, known as WA Tlemcen or WAT for short, is an Algerian football club based in Tlemcen. The club was founded in 1962 and its colours are blue and white. Their home stadium, Stade Akid Lotfi, has a capacity of some 18,000 spectators.",Tlemcen
9912,Wimborne Town,England,"Wimborne Town Football Club is a football club based in Wimborne Minster in Dorset, England. They were established in 1878 and won the FA Vase in 1992. They reached the First Round Proper of the FA Cup in the 1982–83 season for the first time.",Wimborne Minster
10624,Wisbech Town,England,"Wisbech Town F.C. is an English football club currently based in Wisbech, Cambridgeshire. The club are currently members of the United Counties League Premier Division North and play at the Fenland Stadium.",Wisbech
8278,Woking,England,"Woking Football Club is a professional association football club, based in Woking, Surrey, England. Founded in 1887, the club plays its home matches at The Laithwaite Community Stadium and is nicknamed the Cardinals, often shortened to the Cards.",Woking
9563,Workington,England,"Workington Association Football Club is an English football club based in Workington, Cumbria. The club competes in the Northern Premier League Division One North West, the eighth tier of English football. The club plays its home matches at Borough Park, which has a capacity of 3,101.",Workington
8308,Wrexham,England,"Wrexham Association Football Club is a Welsh professional association football club based in Wrexham, Wales. The team competes in the National League, the fifth tier of the English football league system.",Wrexham
20694,Wuhan TT,China PR,"Wuhan Three Towns Football Club is a professional Chinese football club that currently participates in the Chinese Super League. The team is based in Wuhan, Hubei.",Wuhan
8215,Wuppertaler SV,Germany,"Wuppertaler SV  is a German association football club located in Wuppertal, North Rhine-Westphalia. The city was founded in 1929 out of the union of a number of smaller towns including Elberfeld, Barmen, Vohwinkel, Cronenberg and Ronsdorf – each with its own football club.",Wuppertal
19909,Msila,Algeria,"Wyfak Riyadhi M'Sila, known as WR M'Sila or simply WRM for short, is an Algerian football club based in M'Sila. The club was founded in 1937  and its colours are yellow and red. Their home stadium, Stade Chahid Khalfa Ahmed, has a capacity of 5,000 spectators.",M'Sila
9812,Yeclano,Spain,"Yeclano Deportivo is a Spanish football team based in Yecla, in the autonomous community of Murcia. Founded in 2004 it currently plays in Segunda División B, holding home games at Estadio de La Constitución, which has a capacity of 4,000 spectators.",Yecla
13866,Ypiranga Erechim,Brazil,"Ypiranga Futebol Clube, commonly referred to as Ypiranga de Erechim or Ypiranga, is a Brazilian professional club based in Erechim, Rio Grande do Sul founded on 18 August 1924.",Erechim
12612,Yverdon,Switzerland,"Yverdon-Sport FC is a Swiss football team from the town of Yverdon-les-Bains. The club plays in a green and white strip, and were promoted from the Swiss 1. Liga Promotion, the third tier of Swiss football after winning in the 2020–21 season. The club plays its home matches at the Stade Municipal.",Yverdon-les-Bains
